filepath,classe,split
Experiment2/meningioma/me-1194.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1374.png,meningioma,train
Experiment2/meningioma/meningioma_0538.png,meningioma,train
Experiment2/meningioma/meningioma_0116.png,meningioma,train
Experiment2/meningioma/me-1150.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1679.png,meningioma,train
Experiment2/meningioma/meningioma_0673.png,meningioma,train
Experiment2/meningioma/me-0519.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1152.png,meningioma,train
Experiment2/meningioma/me-0618.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0938.png,meningioma,train
Experiment2/meningioma/me-0702.jpg.png,meningioma,train
Experiment2/meningioma/me-0835.jpg.png,meningioma,train
Experiment2/meningioma/me-1263.jpg.png,meningioma,train
Experiment2/meningioma/me-1054.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0295.png,meningioma,train
Experiment2/meningioma/meningioma_1436.png,meningioma,train
Experiment2/meningioma/meningioma_1441.png,meningioma,train
Experiment2/meningioma/meningioma_0137.png,meningioma,train
Experiment2/meningioma/meningioma_1718.png,meningioma,train
Experiment2/meningioma/me-1678.jpg.png,meningioma,train
Experiment2/meningioma/me-0944.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0194.png,meningioma,train
Experiment2/meningioma/meningioma_1500.png,meningioma,train
Experiment2/meningioma/meningioma_0751.png,meningioma,train
Experiment2/meningioma/me-0923.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1603.png,meningioma,train
Experiment2/meningioma/me-0700.jpg.png,meningioma,train
Experiment2/meningioma/me-1086.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0865.png,meningioma,train
Experiment2/meningioma/meningioma_0257.png,meningioma,train
Experiment2/meningioma/me-0005.jpg.png,meningioma,train
Experiment2/meningioma/me-1442.jpg.png,meningioma,train
Experiment2/meningioma/me-0273.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0093.png,meningioma,train
Experiment2/meningioma/meningioma_0628.png,meningioma,train
Experiment2/meningioma/meningioma_0264.png,meningioma,train
Experiment2/meningioma/meningioma_0525.png,meningioma,train
Experiment2/meningioma/me-1210.jpg.png,meningioma,train
Experiment2/meningioma/me-0454.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0401.png,meningioma,train
Experiment2/meningioma/me-0646.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0604.png,meningioma,train
Experiment2/meningioma/me-0743.jpg.png,meningioma,train
Experiment2/meningioma/me-0183.jpg.png,meningioma,train
Experiment2/meningioma/me-0132.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1507.png,meningioma,train
Experiment2/meningioma/me-0796.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1553.png,meningioma,train
Experiment2/meningioma/me-1431.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0578.png,meningioma,train
Experiment2/meningioma/me-1528.jpg.png,meningioma,train
Experiment2/meningioma/me-0720.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0420.png,meningioma,train
Experiment2/meningioma/meningioma_0866.png,meningioma,train
Experiment2/meningioma/meningioma_0332.png,meningioma,train
Experiment2/meningioma/meningioma_1004.png,meningioma,train
Experiment2/meningioma/me-0787.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0570.png,meningioma,train
Experiment2/meningioma/meningioma_0262.png,meningioma,train
Experiment2/meningioma/me-0166.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1110.png,meningioma,train
Experiment2/meningioma/meningioma_0391.png,meningioma,train
Experiment2/meningioma/me-1218.jpg.png,meningioma,train
Experiment2/meningioma/me-0040.jpg.png,meningioma,train
Experiment2/meningioma/me-1483.jpg.png,meningioma,train
Experiment2/meningioma/me-0518.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1079.png,meningioma,train
Experiment2/meningioma/meningioma_0714.png,meningioma,train
Experiment2/meningioma/meningioma_1156.png,meningioma,train
Experiment2/meningioma/meningioma_1121.png,meningioma,train
Experiment2/meningioma/me-0634.jpg.png,meningioma,train
Experiment2/meningioma/me-0751.jpg.png,meningioma,train
Experiment2/meningioma/me-1687.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1196.png,meningioma,train
Experiment2/meningioma/me-0882.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1545.png,meningioma,train
Experiment2/meningioma/me-1105.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1224.png,meningioma,train
Experiment2/meningioma/me-1700.jpg.png,meningioma,train
Experiment2/meningioma/me-0921.jpg.png,meningioma,train
Experiment2/meningioma/me-0065.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1107.png,meningioma,train
Experiment2/meningioma/me-0374.jpg.png,meningioma,train
Experiment2/meningioma/me-1641.jpg.png,meningioma,train
Experiment2/meningioma/me-0331.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0535.png,meningioma,train
Experiment2/meningioma/meningioma_0272.png,meningioma,train
Experiment2/meningioma/me-1592.jpg.png,meningioma,train
Experiment2/meningioma/me-0087.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1598.png,meningioma,train
Experiment2/meningioma/meningioma_0201.png,meningioma,train
Experiment2/meningioma/me-1336.jpg.png,meningioma,train
Experiment2/meningioma/me-0224.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1494.png,meningioma,train
Experiment2/meningioma/meningioma_0102.png,meningioma,train
Experiment2/meningioma/me-0425.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0531.png,meningioma,train
Experiment2/meningioma/meningioma_1760.png,meningioma,train
Experiment2/meningioma/me-1278.jpg.png,meningioma,train
Experiment2/meningioma/me-0799.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0855.png,meningioma,train
Experiment2/meningioma/me-0978.jpg.png,meningioma,train
Experiment2/meningioma/me-1613.jpg.png,meningioma,train
Experiment2/meningioma/me-1226.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0078.png,meningioma,train
Experiment2/meningioma/me-1632.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0035.png,meningioma,train
Experiment2/meningioma/meningioma_0255.png,meningioma,train
Experiment2/meningioma/meningioma_1421.png,meningioma,train
Experiment2/meningioma/meningioma_1225.png,meningioma,train
Experiment2/meningioma/me-0178.jpg.png,meningioma,train
Experiment2/meningioma/me-0769.jpg.png,meningioma,train
Experiment2/meningioma/me-0537.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0415.png,meningioma,train
Experiment2/meningioma/meningioma_0034.png,meningioma,train
Experiment2/meningioma/me-0341.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0028.png,meningioma,train
Experiment2/meningioma/me-1302.jpg.png,meningioma,train
Experiment2/meningioma/me-1294.jpg.png,meningioma,train
Experiment2/meningioma/me-0134.jpg.png,meningioma,train
Experiment2/meningioma/me-1255.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1215.png,meningioma,train
Experiment2/meningioma/me-0718.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0704.png,meningioma,train
Experiment2/meningioma/meningioma_1262.png,meningioma,train
Experiment2/meningioma/meningioma_0468.png,meningioma,train
Experiment2/meningioma/meningioma_0109.png,meningioma,train
Experiment2/meningioma/me-1749.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0436.png,meningioma,train
Experiment2/meningioma/me-0610.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1306.png,meningioma,train
Experiment2/meningioma/meningioma_1350.png,meningioma,train
Experiment2/meningioma/me-0056.jpg.png,meningioma,train
Experiment2/meningioma/me-0107.jpg.png,meningioma,train
Experiment2/meningioma/me-0173.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0773.png,meningioma,train
Experiment2/meningioma/meningioma_0056.png,meningioma,train
Experiment2/meningioma/me-1593.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1666.png,meningioma,train
Experiment2/meningioma/meningioma_0315.png,meningioma,train
Experiment2/meningioma/me-0372.jpg.png,meningioma,train
Experiment2/meningioma/me-0334.jpg.png,meningioma,train
Experiment2/meningioma/me-1342.jpg.png,meningioma,train
Experiment2/meningioma/me-1467.jpg.png,meningioma,train
Experiment2/meningioma/me-0510.jpg.png,meningioma,train
Experiment2/meningioma/me-1266.jpg.png,meningioma,train
Experiment2/meningioma/me-0495.jpg.png,meningioma,train
Experiment2/meningioma/me-0014.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0070.png,meningioma,train
Experiment2/meningioma/meningioma_1770.png,meningioma,train
Experiment2/meningioma/me-0926.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0621.png,meningioma,train
Experiment2/meningioma/meningioma_1226.png,meningioma,train
Experiment2/meningioma/meningioma_0447.png,meningioma,train
Experiment2/meningioma/meningioma_1281.png,meningioma,train
Experiment2/meningioma/meningioma_0981.png,meningioma,train
Experiment2/meningioma/meningioma_1311.png,meningioma,train
Experiment2/meningioma/meningioma_0749.png,meningioma,train
Experiment2/meningioma/meningioma_1186.png,meningioma,train
Experiment2/meningioma/meningioma_0960.png,meningioma,train
Experiment2/meningioma/me-1429.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0844.png,meningioma,train
Experiment2/meningioma/meningioma_1447.png,meningioma,train
Experiment2/meningioma/meningioma_0351.png,meningioma,train
Experiment2/meningioma/me-0544.jpg.png,meningioma,train
Experiment2/meningioma/me-0321.jpg.png,meningioma,train
Experiment2/meningioma/me-0435.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1515.png,meningioma,train
Experiment2/meningioma/meningioma_0921.png,meningioma,train
Experiment2/meningioma/me-1051.jpg.png,meningioma,train
Experiment2/meningioma/me-0854.jpg.png,meningioma,train
Experiment2/meningioma/me-0076.jpg.png,meningioma,train
Experiment2/meningioma/me-0716.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1753.png,meningioma,train
Experiment2/meningioma/me-1412.jpg.png,meningioma,train
Experiment2/meningioma/me-0105.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1651.png,meningioma,train
Experiment2/meningioma/me-1173.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0831.png,meningioma,train
Experiment2/meningioma/me-0903.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0567.png,meningioma,train
Experiment2/meningioma/me-1233.jpg.png,meningioma,train
Experiment2/meningioma/me-0878.jpg.png,meningioma,train
Experiment2/meningioma/me-0707.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0055.png,meningioma,train
Experiment2/meningioma/meningioma_1003.png,meningioma,train
Experiment2/meningioma/meningioma_1102.png,meningioma,train
Experiment2/meningioma/meningioma_1257.png,meningioma,train
Experiment2/meningioma/meningioma_1346.png,meningioma,train
Experiment2/meningioma/me-0520.jpg.png,meningioma,train
Experiment2/meningioma/me-0306.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1457.png,meningioma,train
Experiment2/meningioma/me-1046.jpg.png,meningioma,train
Experiment2/meningioma/me-0828.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0291.png,meningioma,train
Experiment2/meningioma/meningioma_0905.png,meningioma,train
Experiment2/meningioma/me-0779.jpg.png,meningioma,train
Experiment2/meningioma/me-0085.jpg.png,meningioma,train
Experiment2/meningioma/me-0460.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0555.png,meningioma,train
Experiment2/meningioma/me-0826.jpg.png,meningioma,train
Experiment2/meningioma/me-1496.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0219.png,meningioma,train
Experiment2/meningioma/meningioma_0368.png,meningioma,train
Experiment2/meningioma/me-0972.jpg.png,meningioma,train
Experiment2/meningioma/me-0445.jpg.png,meningioma,train
Experiment2/meningioma/me-0090.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1724.png,meningioma,train
Experiment2/meningioma/meningioma_1428.png,meningioma,train
Experiment2/meningioma/me-1025.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0820.png,meningioma,train
Experiment2/meningioma/me-1545.jpg.png,meningioma,train
Experiment2/meningioma/me-0144.jpg.png,meningioma,train
Experiment2/meningioma/me-1543.jpg.png,meningioma,train
Experiment2/meningioma/me-0366.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0008.png,meningioma,train
Experiment2/meningioma/meningioma_1408.png,meningioma,train
Experiment2/meningioma/me-0430.jpg.png,meningioma,train
Experiment2/meningioma/me-0117.jpg.png,meningioma,train
Experiment2/meningioma/me-0291.jpg.png,meningioma,train
Experiment2/meningioma/me-0916.jpg.png,meningioma,train
Experiment2/meningioma/me-1509.jpg.png,meningioma,train
Experiment2/meningioma/me-0699.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0455.png,meningioma,train
Experiment2/meningioma/me-1081.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1497.png,meningioma,train
Experiment2/meningioma/me-0999.jpg.png,meningioma,train
Experiment2/meningioma/me-0211.jpg.png,meningioma,train
Experiment2/meningioma/me-0694.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0572.png,meningioma,train
Experiment2/meningioma/meningioma_0744.png,meningioma,train
Experiment2/meningioma/me-0354.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0592.png,meningioma,train
Experiment2/meningioma/me-0523.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0392.png,meningioma,train
Experiment2/meningioma/meningioma_0071.png,meningioma,train
Experiment2/meningioma/meningioma_0638.png,meningioma,train
Experiment2/meningioma/me-1252.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0911.png,meningioma,train
Experiment2/meningioma/me-0061.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1699.png,meningioma,train
Experiment2/meningioma/meningioma_0910.png,meningioma,train
Experiment2/meningioma/me-0041.jpg.png,meningioma,train
Experiment2/meningioma/me-0932.jpg.png,meningioma,train
Experiment2/meningioma/me-0805.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1751.png,meningioma,train
Experiment2/meningioma/me-1742.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1124.png,meningioma,train
Experiment2/meningioma/me-1240.jpg.png,meningioma,train
Experiment2/meningioma/me-0727.jpg.png,meningioma,train
Experiment2/meningioma/me-0335.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0459.png,meningioma,train
Experiment2/meningioma/me-1037.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0061.png,meningioma,train
Experiment2/meningioma/me-1157.jpg.png,meningioma,train
Experiment2/meningioma/me-0624.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1185.png,meningioma,train
Experiment2/meningioma/meningioma_0250.png,meningioma,train
Experiment2/meningioma/me-1482.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1647.png,meningioma,train
Experiment2/meningioma/me-1333.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1301.png,meningioma,train
Experiment2/meningioma/me-0194.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0758.png,meningioma,train
Experiment2/meningioma/meningioma_0131.png,meningioma,train
Experiment2/meningioma/me-1102.jpg.png,meningioma,train
Experiment2/meningioma/me-0994.jpg.png,meningioma,train
Experiment2/meningioma/me-0553.jpg.png,meningioma,train
Experiment2/meningioma/me-1156.jpg.png,meningioma,train
Experiment2/meningioma/me-1138.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0371.png,meningioma,train
Experiment2/meningioma/meningioma_1312.png,meningioma,train
Experiment2/meningioma/meningioma_0892.png,meningioma,train
Experiment2/meningioma/me-0776.jpg.png,meningioma,train
Experiment2/meningioma/me-1520.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0409.png,meningioma,train
Experiment2/meningioma/meningioma_1767.png,meningioma,train
Experiment2/meningioma/me-1573.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0479.png,meningioma,train
Experiment2/meningioma/me-0095.jpg.png,meningioma,train
Experiment2/meningioma/me-0486.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1585.png,meningioma,train
Experiment2/meningioma/me-1177.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0802.png,meningioma,train
Experiment2/meningioma/meningioma_0839.png,meningioma,train
Experiment2/meningioma/me-0128.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0707.png,meningioma,train
Experiment2/meningioma/meningioma_0653.png,meningioma,train
Experiment2/meningioma/me-1577.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1509.png,meningioma,train
Experiment2/meningioma/meningioma_1285.png,meningioma,train
Experiment2/meningioma/meningioma_0510.png,meningioma,train
Experiment2/meningioma/me-0368.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0242.png,meningioma,train
Experiment2/meningioma/me-0276.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0534.png,meningioma,train
Experiment2/meningioma/meningioma_1766.png,meningioma,train
Experiment2/meningioma/me-1460.jpg.png,meningioma,train
Experiment2/meningioma/me-0554.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0805.png,meningioma,train
Experiment2/meningioma/me-1308.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1277.png,meningioma,train
Experiment2/meningioma/me-0958.jpg.png,meningioma,train
Experiment2/meningioma/me-0319.jpg.png,meningioma,train
Experiment2/meningioma/me-1219.jpg.png,meningioma,train
Experiment2/meningioma/me-0904.jpg.png,meningioma,train
Experiment2/meningioma/me-1477.jpg.png,meningioma,train
Experiment2/meningioma/me-1505.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0723.png,meningioma,train
Experiment2/meningioma/me-1152.jpg.png,meningioma,train
Experiment2/meningioma/me-1731.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0740.png,meningioma,train
Experiment2/meningioma/me-1010.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0429.png,meningioma,train
Experiment2/meningioma/meningioma_0183.png,meningioma,train
Experiment2/meningioma/meningioma_1576.png,meningioma,train
Experiment2/meningioma/me-0308.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0238.png,meningioma,train
Experiment2/meningioma/meningioma_1521.png,meningioma,train
Experiment2/meningioma/meningioma_1318.png,meningioma,train
Experiment2/meningioma/meningioma_0708.png,meningioma,train
Experiment2/meningioma/meningioma_0756.png,meningioma,train
Experiment2/meningioma/meningioma_0589.png,meningioma,train
Experiment2/meningioma/meningioma_0504.png,meningioma,train
Experiment2/meningioma/me-0375.jpg.png,meningioma,train
Experiment2/meningioma/me-1417.jpg.png,meningioma,train
Experiment2/meningioma/me-0209.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1188.png,meningioma,train
Experiment2/meningioma/meningioma_1769.png,meningioma,train
Experiment2/meningioma/meningioma_0860.png,meningioma,train
Experiment2/meningioma/meningioma_0307.png,meningioma,train
Experiment2/meningioma/me-0186.jpg.png,meningioma,train
Experiment2/meningioma/me-0350.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0091.png,meningioma,train
Experiment2/meningioma/meningioma_0965.png,meningioma,train
Experiment2/meningioma/me-1774.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0090.png,meningioma,train
Experiment2/meningioma/me-0599.jpg.png,meningioma,train
Experiment2/meningioma/me-1648.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0343.png,meningioma,train
Experiment2/meningioma/meningioma_0929.png,meningioma,train
Experiment2/meningioma/meningioma_0930.png,meningioma,train
Experiment2/meningioma/me-0877.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1639.png,meningioma,train
Experiment2/meningioma/meningioma_0144.png,meningioma,train
Experiment2/meningioma/meningioma_0413.png,meningioma,train
Experiment2/meningioma/me-0170.jpg.png,meningioma,train
Experiment2/meningioma/me-1060.jpg.png,meningioma,train
Experiment2/meningioma/me-0223.jpg.png,meningioma,train
Experiment2/meningioma/me-0434.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0850.png,meningioma,train
Experiment2/meningioma/me-1064.jpg.png,meningioma,train
Experiment2/meningioma/me-0028.jpg.png,meningioma,train
Experiment2/meningioma/me-1684.jpg.png,meningioma,train
Experiment2/meningioma/me-1651.jpg.png,meningioma,train
Experiment2/meningioma/me-1635.jpg.png,meningioma,train
Experiment2/meningioma/me-1405.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0423.png,meningioma,train
Experiment2/meningioma/me-0825.jpg.png,meningioma,train
Experiment2/meningioma/me-0234.jpg.png,meningioma,train
Experiment2/meningioma/me-0370.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0549.png,meningioma,train
Experiment2/meningioma/me-0673.jpg.png,meningioma,train
Experiment2/meningioma/me-1670.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1171.png,meningioma,train
Experiment2/meningioma/me-1003.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0347.png,meningioma,train
Experiment2/meningioma/me-0269.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0949.png,meningioma,train
Experiment2/meningioma/meningioma_1366.png,meningioma,train
Experiment2/meningioma/me-1253.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1349.png,meningioma,train
Experiment2/meningioma/me-0494.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1040.png,meningioma,train
Experiment2/meningioma/me-1347.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1597.png,meningioma,train
Experiment2/meningioma/me-0133.jpg.png,meningioma,train
Experiment2/meningioma/me-0035.jpg.png,meningioma,train
Experiment2/meningioma/me-0524.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1604.png,meningioma,train
Experiment2/meningioma/me-0114.jpg.png,meningioma,train
Experiment2/meningioma/me-1055.jpg.png,meningioma,train
Experiment2/meningioma/me-1661.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1478.png,meningioma,train
Experiment2/meningioma/me-0019.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1132.png,meningioma,train
Experiment2/meningioma/meningioma_0985.png,meningioma,train
Experiment2/meningioma/meningioma_0168.png,meningioma,train
Experiment2/meningioma/me-0937.jpg.png,meningioma,train
Experiment2/meningioma/me-0282.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0862.png,meningioma,train
Experiment2/meningioma/me-0129.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0652.png,meningioma,train
Experiment2/meningioma/meningioma_1095.png,meningioma,train
Experiment2/meningioma/me-1224.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1690.png,meningioma,train
Experiment2/meningioma/me-0540.jpg.png,meningioma,train
Experiment2/meningioma/me-0093.jpg.png,meningioma,train
Experiment2/meningioma/me-0859.jpg.png,meningioma,train
Experiment2/meningioma/me-0800.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0895.png,meningioma,train
Experiment2/meningioma/meningioma_1468.png,meningioma,train
Experiment2/meningioma/meningioma_1338.png,meningioma,train
Experiment2/meningioma/me-1187.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0908.png,meningioma,train
Experiment2/meningioma/meningioma_0561.png,meningioma,train
Experiment2/meningioma/meningioma_0129.png,meningioma,train
Experiment2/meningioma/meningioma_0081.png,meningioma,train
Experiment2/meningioma/me-0691.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0195.png,meningioma,train
Experiment2/meningioma/meningioma_1181.png,meningioma,train
Experiment2/meningioma/me-1285.jpg.png,meningioma,train
Experiment2/meningioma/me-0413.jpg.png,meningioma,train
Experiment2/meningioma/me-1711.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1622.png,meningioma,train
Experiment2/meningioma/meningioma_1418.png,meningioma,train
Experiment2/meningioma/meningioma_0800.png,meningioma,train
Experiment2/meningioma/meningioma_1023.png,meningioma,train
Experiment2/meningioma/me-0832.jpg.png,meningioma,train
Experiment2/meningioma/me-0602.jpg.png,meningioma,train
Experiment2/meningioma/me-0083.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0943.png,meningioma,train
Experiment2/meningioma/me-0385.jpg.png,meningioma,train
Experiment2/meningioma/me-0417.jpg.png,meningioma,train
Experiment2/meningioma/me-0012.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0104.png,meningioma,train
Experiment2/meningioma/me-0661.jpg.png,meningioma,train
Experiment2/meningioma/me-1292.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1675.png,meningioma,train
Experiment2/meningioma/meningioma_1433.png,meningioma,train
Experiment2/meningioma/meningioma_0542.png,meningioma,train
Experiment2/meningioma/meningioma_0125.png,meningioma,train
Experiment2/meningioma/meningioma_0117.png,meningioma,train
Experiment2/meningioma/meningioma_1616.png,meningioma,train
Experiment2/meningioma/meningioma_1290.png,meningioma,train
Experiment2/meningioma/meningioma_0734.png,meningioma,train
Experiment2/meningioma/me-0102.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0579.png,meningioma,train
Experiment2/meningioma/meningioma_1682.png,meningioma,train
Experiment2/meningioma/meningioma_1747.png,meningioma,train
Experiment2/meningioma/meningioma_0143.png,meningioma,train
Experiment2/meningioma/meningioma_0288.png,meningioma,train
Experiment2/meningioma/meningioma_1001.png,meningioma,train
Experiment2/meningioma/meningioma_0395.png,meningioma,train
Experiment2/meningioma/me-1669.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0176.png,meningioma,train
Experiment2/meningioma/me-1161.jpg.png,meningioma,train
Experiment2/meningioma/me-1440.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0283.png,meningioma,train
Experiment2/meningioma/me-0853.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0643.png,meningioma,train
Experiment2/meningioma/meningioma_1517.png,meningioma,train
Experiment2/meningioma/meningioma_0887.png,meningioma,train
Experiment2/meningioma/me-0503.jpg.png,meningioma,train
Experiment2/meningioma/me-1605.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0050.png,meningioma,train
Experiment2/meningioma/me-0654.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0503.png,meningioma,train
Experiment2/meningioma/me-0214.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0782.png,meningioma,train
Experiment2/meningioma/meningioma_1417.png,meningioma,train
Experiment2/meningioma/meningioma_1258.png,meningioma,train
Experiment2/meningioma/me-0011.jpg.png,meningioma,train
Experiment2/meningioma/me-0457.jpg.png,meningioma,train
Experiment2/meningioma/me-0793.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0793.png,meningioma,train
Experiment2/meningioma/meningioma_1184.png,meningioma,train
Experiment2/meningioma/me-0452.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0124.png,meningioma,train
Experiment2/meningioma/meningioma_0466.png,meningioma,train
Experiment2/meningioma/meningioma_0203.png,meningioma,train
Experiment2/meningioma/meningioma_0697.png,meningioma,train
Experiment2/meningioma/meningioma_1524.png,meningioma,train
Experiment2/meningioma/meningioma_0810.png,meningioma,train
Experiment2/meningioma/meningioma_0824.png,meningioma,train
Experiment2/meningioma/me-0829.jpg.png,meningioma,train
Experiment2/meningioma/me-0513.jpg.png,meningioma,train
Experiment2/meningioma/me-1057.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1267.png,meningioma,train
Experiment2/meningioma/meningioma_1160.png,meningioma,train
Experiment2/meningioma/me-0392.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0209.png,meningioma,train
Experiment2/meningioma/me-0362.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_0082.png,meningioma,train
Experiment2/meningioma/me-1643.jpg.png,meningioma,train
Experiment2/meningioma/meningioma_1416.png,meningioma,train
Experiment2/meningioma/meningioma_1240.png,meningioma,train
Experiment2/meningioma/me-0546.jpg.png,meningioma,train
Experiment2/meningioma/me-1274.jpg.png,meningioma,train
